WilliamR14,MACD,MACD_signal,MACD_hist,EMA30,Price
-2.1666666666668615,8.579618828411412,7.82303348329396,0.7565853451174522,634.5337548230484,657.07
-9.036278655686512,9.629770342872462,8.18438085520966,1.4453894876628013,637.5385875133086,653.76
-17.28829462819612,10.07875206681922,8.563255097531572,1.515496969287648,639.7014425115341,657.59
-18.75858280692099,10.621187866870741,8.974841651399405,1.6463462154713362,642.0865835099962,678.3
-2.7648878576954035,12.57721377441112,9.695316076001749,2.8818976984093716,646.9150390419967,688.31
-0.46219874546069034,14.764901151835602,10.70923309116852,4.055668060667083,652.4343671697304,689.65
-1.2654172673395427,16.417534838970596,11.850893440728935,4.566641398241661,657.3964515470997,714.48
-6.407619872280507,19.50597963841858,13.381910680266865,6.124068958151716,665.0075913408198,701.86
-20.067106829743445,20.696687334414264,14.844866011096345,5.851821323317919,669.9212458287104,700.97
-21.030414547028847,21.32272114370528,16.14043703761813,5.182284106087149,674.0610797182158,729.79
-6.141645149391441,23.86924083880558,17.68619779785562,6.183043040949961,681.4916024224536,740.83
-0.0,26.473046972131442,19.443567632710785,7.029479339420657,689.4033887661265,688.7
-49.59158846020157,24.052860358958014,20.36542617796023,3.6874341809977835,689.3096035973095,703.23
-37.67268862911794,23.041684404375246,20.900677823243235,2.141006581132011,691.1656564510016,703.42
-45.44966731058172,22.002025928227795,21.120947444240148,0.8810784839876469,692.7995689242014,711.52
-36.756814767117426,21.58289719702134,21.213337394796387,0.369559802224952,695.2956264009745,703.13
-46.31258824807213,20.33927329425819,21.038524574688747,-0.6992512804305555,696.3402095475112,709.85
-40.77647860143029,19.66920586851211,20.76466083345342,-1.095454964941311,698.1415149411764,723.27
-33.22013878635759,19.990615083457214,20.609851683454178,-0.6192365999969631,701.4919796156862,715.53
-44.727111374057095,19.397182245212434,20.36731779580583,-0.970135550593394,703.363715666928,716.41
-43.42552876793375,18.781390907610785,20.050132418166818,-1.2687415105560333,705.1032202446709,705.05
-60.227776956071615,17.17868953589891,19.475843841713235,-2.297154305814324,705.096124212048,702.03
-64.694571808904,15.48633160038787,18.67794139344816,-3.191609793060291,704.6873076504417,705.02
-60.27214909037124,14.22244624806001,17.786842364370532,-3.5643961163105224,704.7316666303827,711.62
-50.51027954444604,13.596639248395036,16.948801741175433,-3.3521624927803977,705.6501110796651,744.2
-4.910007199423997,15.550361522180083,16.669113697376364,-1.1187521751962812,710.790096269043,740.98
-20.93023255813947,16.646977417342896,16.66468644136967,-0.01770902402677521,714.815416766504,751.59
-5.941753256256329,18.16282203700223,16.964313560496183,1.1985084765060456,719.7186945309701,751.62
-6.7034242600116185,19.14585902349313,17.400622653095574,1.7452363703975564,723.9722019268407,731.03
-36.57864190365649,18.055351146544467,17.531568351785353,0.5237827947591143,724.9132416699287,739.25
-24.651770168311113,17.650932141567182,17.555441109741718,0.09549103182546403,726.8248094472715,751.35
-7.095182820661621,18.098171586196713,17.66398720503272,0.4341843811639947,730.094834854302,744.59
-16.90365641323271,17.703066631576576,17.67180309034149,0.03126354123508435,732.0275235403951,740.29
-23.142774230992536,16.848747175602625,17.507191907393718,-0.6584447317910929,733.1291870683424,741.65
-21.169471851421996,16.095890084163216,17.22493154274762,-1.1290414585844033,734.2652954592301,735.38
-30.266976204294874,14.822444897603305,16.744434213718755,-1.9219893161154502,734.4139227313327,732.03
-42.90271132376397,13.38857821414365,16.073263013803732,-2.684684799660083,734.096066367155,735.81
-40.074539034915766,12.414140462553974,15.34143850355378,-2.9272980409998066,734.3245908515344,735.6
-43.728813559321964,11.492468258743656,14.571644454591755,-3.079176195848099,734.4946454046632,745.69
-27.545691906005136,11.44429239241083,13.94617404215557,-2.5018816497447407,735.9873593507081,756.77
-3.7431829449677587,12.16000312514268,13.588939858752992,-1.4289367336103123,738.7583781039469,777.94
-5.303030303030153,14.270944546796954,13.725340796361785,0.5456037504351698,743.982594356754,771.16
-16.003787878787882,15.221329483457225,14.024538533780873,1.1967909496763518,747.6062484425202,773.87
-14.379717437584587,16.00865295823712,14.421361418672124,1.5872915395649976,751.1080819835174,758.7
-43.73911360557369,15.232924592799918,14.583674053497683,0.6492505393022352,752.1203377190484,764.22
-33.05593187536277,14.891907502012373,14.645320743200621,0.24658675881175185,753.7336260231752,768.13
-25.488678149796726,14.766929353936575,14.669642465347811,0.09728688858876389,755.6531425534185,770.81
-20.301916005419038,14.714517080043038,14.678617388286856,0.035899691756181795,757.6740568796293,772.79
-16.469905167408548,14.663715246308243,14.675636959891133,-0.011921713582889737,759.6895159623455,774.65
-13.244373630750822,14.605181442142225,14.661545856341352,-0.056364414199126855,761.684247167366,769.73
-23.69930356411297,14.00040217742935,14.529317120558952,-0.5289149431296014,762.7570142117172,780.09
-3.8640202702701156,14.193462272854504,14.462146151018063,-0.268683878163559,765.0680789834882,780.56
-15.136999425177395,14.220464202058224,14.413809761226094,-0.1933455591678701,767.1336684523565,781.48
-16.45838245696771,14.15295330098354,14.361638469177583,-0.2086851681940427,769.0465126587089,778.09
-28.217687074829946,13.668345577338414,14.22297989080975,-0.5546343134713361,770.2523109708811,784.91
-9.659863945578417,13.676948123458601,14.11377353733952,-0.43682541388091956,772.206669508097,790.83
-4.117647058823412,14.000076065593248,14.091034042990266,-0.09095797739701794,774.6897802403507,790.53
-9.783871717406551,14.069762332899813,14.086779700972176,-0.01701736807236287,776.8018095416373,792.71
-5.635757912270888,14.137923797793633,14.097008520336468,0.040915277457164834,778.9229016027524,800.88
-1.1060351045925367,14.681948605926436,14.213996537454461,0.4679520684719751,781.8505147223855,834.28
-0.0,17.60525067946719,14.892247365857006,2.7130033136101837,788.8411127594007,864.54
-10.18392679170065,22.10886055840126,16.335570004365856,5.773290554035405,798.934297724814,921.98
-1.9660634900757532,29.967485272000317,19.061953057892747,10.90553221410757,815.3403913615055,898.82
-16.467347066558105,33.935496255338535,22.036661697381906,11.89883455795663,826.471005846638,896.18
-18.661336084601526,36.44700917669661,24.918731193244845,11.528277983451765,835.7655384004196,907.61
-11.808740221203125,38.91116307033383,27.71721756866264,11.193945501671188,845.3447999470303,933.2
-4.197046749586368,42.43970343634214,30.66171474219854,11.777988694143602,857.0588266207596,975.92
-0.0,48.12844926798573,34.15506164735598,13.973387620629751,872.906983071325,973.5
-2.943524246657343,51.843923076048554,37.69283393309449,14.151089142954064,886.3193853284818,961.24
-9.334841163770932,53.1860871926101,40.79148458499761,12.39460260761249,896.3088006180175,963.74
-8.183100799498337,53.8309612190601,43.39937991181011,10.431581307249992,905.2996272022818,998.33
-2.2325625117503294,56.48206239398178,46.01591640824444,10.466145985737334,917.7036769086443,1021.75
-4.018508483054773,59.78372784562714,48.769478695720984,11.014249149906156,931.5765199874917,1043.84
-0.09809130665795118,63.451371970470404,51.70585735067087,11.745514619799536,946.5449839891594,1154.73
-1.4418790543241164,74.44771569255022,56.25422901904674,18.19348667350348,974.3029861239381,1013.38
-54.07082876962393,70.93889421335291,59.191162057907974,11.747732155444936,979.5132546407464,902.2
-87.8970427163198,58.512337279926555,59.05539710231169,-0.543059822385132,969.2048206886468,908.59
-76.86510311802795,48.6193671778982,56.96819111742899,-8.348823939530789,961.1228445968272,911.2
-76.154976329107,40.52260294208793,53.67907348236078,-13.15647054027285,954.4664653172503,902.83
-78.43227947978448,33.049495886201385,49.553157963128896,-16.50366207692751,947.5816032749502,907.68
-77.11269521684714,27.204759635735286,45.083478297650174,-17.87871866191489,942.2613895049568,777.76
-96.50036187052038,11.951535967868836,38.45708983169391,-26.50555386382507,920.3278709042959,804.83
-88.72835025497312,2.024234963496383,31.1705188580544,-29.146283894558017,904.9281547837231,823.98
-84.32948959434006,-4.2489978457812185,24.086615517287278,-28.335613363068497,894.1350674792267,818.41
-85.60894932696284,-9.559832692414261,17.35732587534697,-26.91715856776123,884.0383918153298,821.8
-84.8302476225479,-13.341371872056584,11.217586325866257,-24.55895819792284,875.7399395732858,831.53
-82.59521293701475,-15.375895481496514,5.898889964393703,-21.274785445890217,869.8452809635144,907.94
-65.0434143428125,-10.699286964886824,2.5792545785375975,-13.27854154342442,874.9245768350457,886.62
-69.94073597647815,-8.614088987886134,0.34058586525285106,-8.954674853138986,876.483966590373,899.07
-50.76103762240162,-5.889058219718777,-0.9053429517414746,-4.983715267977303,879.4954377116567,895.03
-25.508130081300838,-4.009230031328798,-1.5261203676589394,-2.4831096636698584,881.5667126834358,921.79
-11.194908001711628,-0.3560400828030197,-1.2921043106877554,0.9360642278847358,886.9298176589776,924.67
-7.074874841833093,2.7399468008886743,-0.4856940883724694,3.2256408892611437,891.9618419711139,921.01
-9.088408428233473,4.842387273286704,0.5799221839593651,4.262465089327339,895.8349297082988,892.69
-24.668537162347977,4.175269269914338,1.2989916011503597,2.8762776687639784,895.4156057471923,901.54
-19.799746932937236,4.310999959352898,1.9013932727908673,2.409606686562031,896.2321916475667,917.59
-12.657906430521136,5.648555343279327,2.650825686888559,2.9977296563907676,899.0798994278911,919.75
-14.216039018149823,6.804434286888068,3.4815474068884606,3.322886879999607,901.8359128375056,921.59
-12.786780041713417,7.77927466393885,4.341092858298539,3.438181805640311,904.4697911258381,919.5
-15.376087327306818,8.287662142666022,5.130406715172035,3.157255427493987,906.4738189757264,920.38
-16.068584278084863,8.661724558846345,5.836670283906897,2.825054274939448,908.3279764456296,970.4
-1.4245515300738694,12.846283721849773,7.238592971495472,5.6076907503543,916.604246252879,989.02
-0.08590245299229918,17.46374422025019,9.283623221246415,8.180120999003776,926.2596800858284,1011.8
-1.359576318077644,22.699603650959943,11.966819307189121,10.732784343770822,937.6650560743847,1029.91
-2.7852018568011068,27.987760143385458,15.17100747442839,12.816752668957069,949.9643819311334,1042.9
-1.9453991310550542,32.84819317712754,18.70644461496822,14.141748562159322,962.3557976736489,1027.34
-12.035535957460715,35.04063281123172,21.97328225422092,13.067350557010798,971.0203579838291,1038.15
-5.025614421892223,37.22136890278068,25.022899583932873,12.19846931884781,979.9709769193186,1061.35
-0.3406954887218953,40.35645992718196,28.08961165258269,12.266848274599269,990.8215133300761,1063.07
-8.995756718529046,42.49003312376783,30.96969594681972,11.52033717694811,1000.4546448860659,994.38
-54.64364098417467,38.1978749943263,32.41533175632104,5.78254323800526,999.6446922345905,988.67
-59.067357512953386,33.944271046822905,32.72111961442141,1.2231514324014938,998.1813999366451,1004.45
-49.7762600094206,31.483649480581562,32.473625587653444,-0.9899761070718824,999.0172132784257,999.18
-52.97899952807932,28.776625182465523,31.73422550661586,-2.957600324150338,999.0389181746357,990.64
-58.531214664048115,25.646544889839333,30.516689383260555,-4.870144493421222,997.9190624180176,1004.55
-59.339423752635334,24.01156409202872,29.21566432501419,-5.204100232985468,998.8031874289486,1007.48
-57.280393534785674,22.690692366199528,27.910669933251256,-5.219977567051728,999.9600957717555,1027.44
-43.253689388615584,22.989488679396572,26.92643368248032,-3.9369450030837463,1003.6240830021881,1046.21
-30.06324666198172,24.458921817321425,26.43293130944854,-1.9740094921271165,1009.302205268563,1054.42
-24.293745607870658,25.986381719486758,26.343621391456185,-0.3572396719694275,1015.3179112327546,1047.87
-28.896697118763267,26.364461338340107,26.34778938083297,0.01667195750713546,1019.658189735054,1079.98
-6.331693605059728,28.92170934355738,26.862573373377852,2.059135970179529,1027.70109777038,1115.3
-1.1432926829268562,33.413208956265635,28.17270048995541,5.240508466310224,1039.380951400996,1117.44
-4.44879686625632,36.72212507498273,29.882585406960875,6.839539668021853,1049.7888245475299,1166.72
-4.305658243813278,42.82726305887809,32.471520937344316,10.355742121533773,1065.3796479411926,1173.68
-11.903382503676646,47.67764452137294,35.51274565415004,12.164898867222902,1079.819694882367,1143.84
-25.201657827889015,48.55406709715817,38.12100994275166,10.433057154406505,1088.355735564718,1165.2
-15.6825170462142,50.39133188334699,40.57507433087073,9.816257552476266,1098.6016374894223,1179.97
-9.545624532535559,52.4347577769895,42.94701102009448,9.487746756895021,1109.4507524908327,1179.97
-10.271113123082372,53.43818538281221,45.04524589263802,8.392939490174186,1118.8533188253882,1222.5
-0.0,57.00807099554709,47.437810913219835,9.570260082327252,1132.6728763153365,1251.01
-4.702101568776742,61.429627290475764,50.23617418867102,11.193453101804742,1148.4511594732917,1274.99
-2.2294862123878714,66.1066913131067,53.41027761355816,12.696413699548536,1165.3230048768528,1255.15
-10.543961109714134,67.43502704236903,56.215227499320335,11.219799543048694,1177.299937559939,1267.12
-5.527617131841447,68.66212737677847,58.704607474811965,9.957519901966506,1189.2759458852804,1272.83
-3.6778444291474197,69.29655496212172,60.82299697227391,8.473557989847805,1200.4164864339098,1223.54
-31.580996884735196,65.07194346958863,61.672786271736854,3.3991571978517783,1203.4996215760552,1150.0
-79.77349250076524,55.15406331481677,60.36904168035284,-5.214978365536069,1196.3663386992478,1188.49
-58.96480863087588,49.82553540649337,58.26034042558094,-8.43480501908757,1195.3161602060147,1116.72
-80.56239535112773,39.357708294200165,54.47981399930479,-15.122105705104623,1184.836672178546,1175.83
-51.45277257953317,35.42322598919327,50.66849639728248,-15.245270408089212,1183.6357825547398,1221.38
-29.02097902097895,35.57058912926823,47.64891494367963,-12.0783258144114,1188.6683448807744,1231.92
-23.830394957155466,36.12147946261166,45.34342784746603,-9.221948384854372,1194.4352322300044,1240.0
-19.851275485078283,36.78600631109862,43.63194354019255,-6.845937229093934,1200.5105345993372,1249.61
-15.118684132768667,37.65404294383234,42.43636342092051,-4.78232047708817,1207.0571299860921,1187.81
-45.55303851078501,32.97510819234094,40.54411237520459,-7.569004182863651,1204.4908459879466,1100.23
-88.63220380905268,21.947052666900618,36.824700433543796,-14.877647766643179,1190.5893998562203,973.82
-94.92366652007286,2.9727407576024234,30.05430849835552,-27.081567740753098,1161.6868132087243,1036.74
-75.15863542124771,-6.907791259740634,22.66188854673629,-29.569679806476923,1145.0272381142277,1054.23
-69.62156720878289,-13.175013880055076,15.494508061378015,-28.66952194143309,1132.9209396989972,1120.54
-47.93005338704006,-12.645401814716706,9.866526086159071,-22.511927900875776,1131.2701477391308,1049.14
-70.75541063265237,-17.782082939426346,4.336804281041988,-22.118887220468334,1120.3194613739133,1038.59
-74.12806495956013,-22.445498829846656,-1.0196563411357413,-21.425842488710913,1109.4221998573914,937.52
-99.02354613435512,-33.90594719037699,-7.596914510983991,-26.309032679393,1086.5019065430727,972.78
-80.50357072289498,-39.685774855289765,-14.014686579845145,-25.671088275444617,1071.338985670663,966.72
-82.2141304654642,-44.24528912432061,-20.060807088740237,-24.18448203558037,1057.3897875812413,1045.77
-59.90064075422701,-41.007355413455116,-24.250116753683212,-16.757238659771904,1055.8404825704092,1047.15
-59.5111073475033,-37.89310700279475,-26.978714803505518,-10.914392199289232,1054.6817515610214,1039.97
-61.53781014480481,-35.59410204284359,-28.70179225137313,-6.892309791470456,1052.7201846862185,1026.43
-55.60860915174534,-34.46737049823423,-29.854907900745353,-4.612462597488879,1049.214826728056,1071.79
-23.15288953913684,-29.573351533104642,-29.79859662721721,0.22524509411256943,1052.2248498309818,1080.5
-19.170629114850062,-24.707173124149904,-28.78031192660375,4.0731388024538475,1055.9948698535177,1102.17
-9.262984637893192,-18.884415987514103,-26.80113273878582,7.916716751271718,1062.1515538730487,1143.81
-3.1971938878361748,-10.785510356389068,-23.59800826230647,12.812497905917404,1073.0393466899754,1133.25
-9.175800261148282,-5.159695285206908,-19.91034566688656,14.750650381679652,1081.0674337979788,1124.78
-12.527202943853155,-1.3688749840221135,-16.20205153031367,14.833176546291558,1086.8957759582484,1182.68
-1.998875851893427,6.2355440551857555,-11.714532413213785,17.95007646839954,1099.667005830482,1176.9
-4.029368369282585,11.661279267611462,-7.039370077048735,18.7006493446602,1109.9647383864176,1175.95
-5.30361260568787,15.703535866889524,-2.4907888882610827,18.194324755150607,1118.7627732682286,1187.87
-4.146872086311835,19.642471540205634,1.935863197432261,17.70660834277337,1127.977070165798,1187.13
-5.5589257155462,22.445655084368354,6.03782157481948,16.407833509548873,1135.864127477025,1205.01
-1.5921744107393445,25.8124153530498,9.992740330465544,15.819675022584256,1145.083577146755,1200.37
-4.095091208849676,27.78588946266609,13.551370156905653,14.234519305760438,1152.4551001938544,1169.28
-21.380146613018795,26.535296363787893,16.1481553982821,10.387140965505793,1154.698420168007,1167.54
-27.575180296638976,25.11428699727321,17.941381718080322,7.172905279192889,1156.4106308122728,1172.52
-26.805911627205536,24.112022826958082,19.175509939855875,4.936512887102207,1158.5585467039698,1182.94
-23.906012176560036,23.88321730517896,20.117051412920492,3.766165892258467,1161.8094071434405,1193.91
-14.993646759847396,24.306880018255924,20.955017133987578,3.351862884268346,1166.0894861909817,1211.67
-5.676351741389141,25.778560149375835,21.919725737065228,3.858834412310607,1172.166888032184,1210.29
-7.933740191804679,26.527727657810374,22.84132612121426,3.686401536596115,1177.2499696278928,1229.08
-13.882631890930703,28.311289350654306,23.935318767102267,4.375970583552039,1184.1606403441738,1222.05
-22.216953171310053,28.8252332484592,24.91330166337365,3.911931585085547,1189.2125549649506,1231.71
-10.764671013633594,29.67000145046063,25.864641620791048,3.805359829669584,1194.8788809696239,1207.21
-39.81031416716059,28.03932125031406,26.29957754669565,1.7397437036184087,1196.523030173674,1250.15
-0.8359788359787975,29.86759948381382,27.013181934119284,2.854417549694535,1203.6732928171841,1265.49
-1.8805110671224765,32.183343404831476,28.047214228261723,4.136129176569753,1211.9155204415595,1281.08
-9.93568899486958,34.874557663123596,29.412682915234097,5.4618747478895,1221.1374510493515,1317.73
-1.231942967919471,39.50927472972694,31.432001278132667,8.077273451594273,1234.0164575761046,1316.48
-8.898508898508874,42.59050006988946,33.66370103648403,8.92679903340543,1245.0115965659572,1321.79
-5.980966786412053,44.94279342677032,35.919519514541285,9.023273912229037,1255.2487170238296,1347.89
-0.011411617026122225,48.35564100350848,38.406743812334724,9.948897191173756,1267.600888087319,1421.6
-5.2878819372272,56.358462996639446,41.99708764919567,14.361375347443776,1288.1341030090098,1452.82
-7.808564231738092,64.47670287163805,46.49301069368415,17.983692177953905,1310.0922226078085,1490.09
-0.9278814527576998,73.07547539054985,51.80950363305729,21.265971757492565,1334.0919262601008,1537.67
-17.591426525421635,82.77519203197016,58.00264131283986,24.7725507191303,1361.2356694254206,1555.45
-15.112656668840092,90.84972567374416,64.57205818502072,26.277667488723438,1387.1309135020313,1578.8
-9.473785891955862,98.00328079851033,71.25830270771864,26.74497809079169,1412.6867917017605,1596.71
-5.220372184133189,103.91978944841526,77.79060005585796,26.129189392557294,1437.2232194748592,1723.35
-0.0,117.47329577585174,85.72713919985672,31.746156575995016,1475.3734568782113,1755.36
-13.765945450701269,129.30691702069976,94.44309476402533,34.863822256674425,1512.7049959611165,1787.13
-8.395660913815878,139.63904857127068,103.4822855254744,36.15676304579628,1549.2949964996344,1848.57
-4.3606850539927295,151.04389182517934,112.99460678541539,38.04928503976396,1589.1983302996832,1724.24
-26.777696284502973,148.33994973835365,120.06367537600303,28.27627436235062,1607.2038862597256,1804.91
-12.346827427058548,150.9662065109162,126.24418160298566,24.722024907930546,1633.5647014250956,1808.91
-12.369918003158109,151.62249080268566,131.31984344292567,20.302647359759987,1656.9440745684162,1738.43
-29.56965782122905,144.78644583694722,134.01316392172998,10.77328191521724,1667.8088646259607,1734.45
-32.708001125597974,137.46308928730105,134.70314899484418,2.759940292456861,1676.6943493424992,1839.09
-9.091620782338703,138.5062362721958,135.4637664503145,3.0424698218812978,1698.3471027634994,1888.65
-4.23069727663894,141.69860229999426,136.71073362025044,4.987868679743826,1723.7208223950329,1987.71
-3.638370633305906,150.48716711037787,139.46602031827592,11.021146792101945,1758.9193794090286,2084.73
-0.0,163.39732851896474,144.25228195841368,19.145046560551066,1802.3607954878248,2041.2
-14.914968592002433,168.17757089299766,149.03733974533048,19.14023114766718,1834.2060227561149,2173.4
-19.99019637878741,180.55209046361597,155.34028988898757,25.2118005746284,1879.4318863886328,2320.42
-0.05972466927465745,199.91774436693663,164.25578078457738,35.66196358235925,1938.2303015368152,2443.64
-9.17675100843417,222.64151600780679,175.93292782922327,46.70858817858351,2005.6182613319065,2304.98
-41.22933949291319,226.84661896281568,186.11566605594174,40.73095290687394,2045.5331598209857,2202.42
-50.447138761313276,219.37464413881617,192.76746167251662,26.607182466299548,2066.4514051781875,2038.87
-65.78689417317119,197.973813218146,193.8087319816425,4.165081236503511,2062.7738844877626,2155.8
-55.1742603013251,188.2784179017449,192.70266916566297,-4.42425126391808,2075.177366556061,2255.61
-46.11544744962788,186.49873874614013,191.4618830817584,-4.963144335618267,2099.235051015253,2175.47
-53.38899981847888,176.58612700033996,188.48673186547472,-11.900604865134767,2109.399710879886,2286.41
-49.895984695637644,175.65737276074924,185.92086004452963,-10.263487283780393,2133.001082762568,2407.88
-39.193505749658534,182.617837413369,185.2602555182975,-2.6424181049285096,2169.651605060892,2488.55
-30.30797021632813,192.4252916293717,186.69326274051235,5.732028888859361,2212.1713910527733,2515.35
-27.356038242939608,200.05420542675984,189.36545127776185,10.688754148997987,2252.5952055790704,2511.81
-27.74595761554391,203.46906147398113,192.1861733170057,11.282888156975417,2287.1571781685275,2686.81
-8.470282416178359,217.7858967078555,197.30611799517567,20.47977871267983,2340.4442210793904,2863.2
-11.949339207048462,240.5918969998329,205.9632737961071,34.628623203725795,2410.1449916021384,2732.16
-23.40308370044053,245.2647246132069,213.82356395952706,31.441160653679844,2453.0803260551866,2805.62
-16.982204041675406,251.99078927196842,221.45700902201534,30.533780249953082,2500.085615914495,2823.81
-15.392280260121662,255.839862275021,228.33357967261648,27.506282602404525,2543.2488671258957,2947.71
-5.518962181364497,265.8237244594634,235.83160862998585,29.99211582947754,2597.177018175776,2958.11
-4.682214306516985,271.44613814289323,242.95451453256732,28.491623610325917,2645.3014157523394,2659.63
-38.87403751685058,248.94738945449353,244.15308951695255,4.794299937540984,2647.2118936520274,2717.02
-33.11210993281363,233.06127706951384,241.93472702746482,-8.873449957950982,2656.5196411650904,2506.37
-69.3583293515838,201.15493514886566,233.778768651745,-32.623833502879336,2636.499689009745,2464.58
-68.02592286676409,170.53104976774375,221.12922487494475,-50.598175107201,2613.5770638084455,2518.56
-61.16652900438401,148.90070025526666,206.68351995100915,-57.78281969574249,2600.9081219673194,2655.88
-43.716881631615706,141.2112731414427,193.58907058909585,-52.377797447653165,2608.2377057050103,2548.29
-57.388652392146895,124.99486986831607,179.8702304449399,-54.87536057662382,2600.2446782776756,2589.6
-52.13927187241883,114.16065226266664,166.72831480848524,-52.56766254581859,2598.825387840652,2721.79
-35.123039653193956,114.916400266643,156.36593190011678,-41.44953163347378,2615.2206694618985,2689.1
-39.29108759403292,111.59117263139206,147.41098004637183,-35.81980741497978,2625.0712468669785,2705.41
-37.211526201708566,109.01532565070966,139.7318491672394,-30.716523516529747,2635.783080618048,2744.91
-32.17518806579119,108.90586917694736,133.566653169181,-24.660783992233632,2650.3333365356416,2608.72
-49.53971694504658,96.71486061001724,126.19629465734825,-29.481434047331007,2644.784891664223,2589.41
-52.00178503123808,84.52093810760744,117.86122334740008,-33.34028523979265,2637.4015727756596,2478.45
-53.91438689070965,65.15258357600351,107.31949539312077,-42.16691181711727,2616.2080297389048,2552.45
-40.84200254413023,55.13860115294028,96.88331654508468,-41.7447153921444,2607.706959107051,2574.79
-35.27770324657905,48.44663656332705,87.19598054873316,-38.749343985406114,2603.3180312261106,2539.32
-53.0021411325224,39.82203027159812,77.72119049330615,-37.89916022170803,2594.7849603959626,2480.84
-66.32271878274334,27.94597656415681,67.76614770747628,-39.82017114331947,2579.5922990098343,2434.55
-76.86665755546437,14.630253841071408,57.138968934195304,-42.5087150931239,2560.253325808523,2506.47
-60.484715958270726,9.768188985764482,47.66481294450914,-37.896623958744655,2553.08221570072,2564.06
-47.36686255751448,10.441634595016694,40.22017727461065,-29.778542679593954,2554.5459202739576,2601.64
-38.806888068880724,13.848104692350717,34.945762758158665,-21.09765806580795,2560.8251309040966,2601.99
-37.75741589152672,16.387098589779725,31.234029924482876,-14.84693133470315,2566.3137801168837,2608.56
-36.237215974825304,18.713693824633538,28.729962704513007,-10.016268879879469,2571.9466094346326,2518.66
-68.16085055303094,13.151753409495086,25.614320845509422,-12.462567436014336,2564.8417281766815,2571.34
-59.127154248478035,12.84662341575995,23.060781359559527,-10.214157943799577,2565.7081644197906,2518.44
-68.19857669553284,8.241218168067007,20.096868721261025,-11.855650553194018,2559.405742497152,2372.56
-91.35644779079347,-7.0980733299043095,14.657880311027958,-21.75595364093227,2534.4929768308652,2337.79
-93.3831721376326,-21.808822243358463,7.3645398001506726,-29.173362043509137,2508.2659132534163,2398.84
-80.7020280811232,-28.215718716938227,0.24848809673289196,-28.46420681367112,2493.675791486294,2357.9
-87.08892355694225,-36.179689245048394,-7.037147371623366,-29.142541873425028,2475.572352621455,2233.34
-93.16160017464384,-51.943373399607026,-16.018392577220098,-35.92498082238693,2443.2747056052613,1998.86
-99.08720685297011,-82.40684818281261,-29.2960836983386,-53.11076448447401,2384.01941152456,1929.82
-91.91229230926932,-110.8425979624435,-45.60538655115958,-65.23721141128392,2323.459489987952,2228.41
-64.08755859138392,-108.03901049107208,-58.09211133914208,-49.94689915193,2310.786224656225,2318.88
-55.6569224031087,-97.39427374864636,-65.95254382104294,-31.44172992760342,2311.8653947020616,2273.43
-59.892275721966996,-91.57011506157596,-71.07605806914954,-20.494056992426422,2306.740675408453,2817.6
-9.182656018488316,-42.553921046787764,-65.37163066467718,22.81770961788942,2374.8552520206595,2667.76
-22.023882685525695,-15.619023501904849,-55.42110923212272,39.80208573021787,2413.909218417905,2810.12
-8.564107897548379,17.018164301087836,-40.933254525480606,57.95141882656844,2466.737322628851,2730.4
-16.101430502897855,36.03524119173926,-25.53955538203663,61.57479657377589,2501.8923462783373,2754.86
-13.788799909234422,52.47522746000732,-9.936598813627839,62.41182627363516,2535.621366774559,2576.48
-30.65417379712007,50.527806701983536,2.1562822894944365,48.3715244124891,2541.0691845379515,2529.45
-35.10074030652283,44.674553325161924,10.659936496627935,34.01461682853399,2539.519959932891,2671.78
-21.64380194200456,50.933519445029106,18.714653086308168,32.21886635872094,2557.154631941839,2809.01
-8.669055565535528,66.20395136862862,28.21251274277226,37.99143862585636,2590.735347682927,2726.45
-16.47489292501442,70.8275210937436,36.73551441296653,34.09200668077707,2608.830634658537,2757.18
-14.825221056111063,76.09422078044327,44.607255686461876,31.48696509398139,2628.6105500373988,2875.34
-3.445979916568108,88.77925078249655,53.44165470566881,35.33759607682774,2661.507810032412,2718.26
-30.719082768635,85.175336957524,59.78839115603985,25.386945801484146,2669.074768694757,2710.67
-32.3396678230436,80.77562855382712,63.985838635597304,16.789789918229815,2674.620799535456,2804.73
-24.78376368079906,83.91140540501829,67.9709519894815,15.94045341553678,2691.9686929307286,2895.89
-5.410689618531516,92.68397809008229,72.91355720960166,19.77042088048063,2719.1582005399646,3252.91
-4.4208243467070645,126.98107659729658,83.72706108714064,43.25401551015594,2790.325107134636,3213.94
-9.41850941850941,149.29622697648438,96.84089426500938,52.455332711474995,2846.807092850018,3378.94
-1.9791314633321846,178.24061856158596,113.1208391243247,65.11977943726126,2917.758147136682,3419.94
-6.277259320148917,202.1572715862485,130.92812561670945,71.22914596953905,2984.7157275184577,3342.47
-14.900942951931444,212.41166046213812,147.22483258579518,65.18682787634293,3032.416297182663,3381.28
-12.32976190476187,221.12103453342343,162.00407297532084,59.11696155810259,3078.931457558308,3650.62
-2.811947394358703,246.91053234387846,178.98536484903235,67.92516749484611,3155.156596550534,3884.71
-4.996666845456568,282.976030259832,199.78349793119227,83.19253232863971,3252.430383677129,4073.26
-8.775815040914411,323.04870207136446,224.43653875922672,98.61216331213774,3361.8743325201785,4325.13
-0.0,370.8553970567946,253.7203104187403,117.13508663805428,3490.308421517488,4181.93
