date,btc,eth,xrp,xlm,ltc,usdt,xmr,etc,dash,neo,nem,zec,lsk,dcr,bts,doge
2017-02-18,1054.42,12.81,0.005569,0.0020210000000000002,3.79,1.0,13.36,1.22,21.41,0.124431,0.006862999999999999,30.84,0.139254,1.84,0.003998,0.000197
2017-02-17,1046.21,12.68,0.005935,0.002093,3.83,1.0,13.3,1.23,20.0,0.12266099999999999,0.0071129999999999995,32.01,0.145351,2.08,0.004138,0.00020899999999999998
2017-02-16,1027.44,12.9,0.006027,0.002139,3.79,1.0,13.1,1.24,19.52,0.126088,0.007039,32.56,0.144879,2.2,0.004064,0.000207
2017-02-15,1007.48,12.92,0.006147,0.002224,3.81,1.0,13.62,1.26,19.63,0.112729,0.007093,33.55,0.142241,2.38,0.00404,0.00020899999999999998
2017-02-14,1004.55,13.03,0.006278,0.00209,3.77,1.0,12.99,1.25,18.15,0.116603,0.00673,32.37,0.147843,2.42,0.003999,0.00020899999999999998
2017-02-13,990.64,11.27,0.006251,0.0020670000000000003,3.72,1.0,12.2,1.19,16.88,0.11828599999999999,0.006634999999999999,30.38,0.144006,2.67,0.003865,0.00020800000000000001
2017-02-12,999.18,11.4,0.006268999999999999,0.00209,3.76,0.999999,12.33,1.23,16.91,0.12156600000000001,0.0069,31.61,0.149559,2.39,0.003966,0.00020800000000000001
2017-02-11,1004.45,11.35,0.006333,0.002111,3.79,0.999999,12.24,1.24,17.15,0.125607,0.006992,32.76,0.150625,2.5,0.004047,0.00021
2017-02-10,988.67,11.28,0.006289,0.002141,3.78,0.999999,11.98,1.26,16.67,0.12576099999999998,0.006338,32.7,0.147097,2.57,0.003935,0.00020800000000000001
2017-02-09,994.38,11.03,0.006374,0.0021550000000000002,3.8,0.999999,12.12,1.27,16.58,0.127476,0.006323,33.34,0.154264,2.77,0.003781,0.000204
2017-02-08,1063.07,11.43,0.006437999999999999,0.002235,4.02,0.999999,12.8,1.45,17.35,0.12956800000000002,0.006661,35.3,0.162493,2.57,0.004037,0.00021099999999999998
2017-02-07,1061.35,11.52,0.0064069999999999995,0.0023190000000000003,4.04,0.999999,12.65,1.47,17.14,0.133135,0.006917,36.42,0.165273,2.6,0.004092,0.00020800000000000001
2017-02-06,1038.15,11.39,0.00645,0.002369,4.04,0.9999979999999999,12.88,1.47,17.12,0.126788,0.006039,37.59,0.159951,2.6,0.003954999999999999,0.00021400000000000002
2017-02-05,1027.34,11.35,0.006442,0.002344,4.04,0.999999,12.8,1.39,17.06,0.131582,0.006389,38.16,0.163118,3.06,0.003978,0.00021099999999999998
2017-02-04,1042.9,11.43,0.006492,0.002391,4.06,0.999999,12.61,1.39,17.62,0.13586700000000002,0.0071730000000000006,39.34,0.158697,3.37,0.004067,0.00021099999999999998
2017-02-03,1029.91,11.11,0.006474,0.0023989999999999997,4.08,0.9999979999999999,12.86,1.36,17.52,0.13426400000000002,0.006938,39.02,0.160143,2.61,0.0039299999999999995,0.000213
2017-02-02,1011.8,10.82,0.006469,0.00242,4.09,0.999994,13.14,1.36,16.31,0.145699,0.006294,39.24,0.15786,2.6,0.004093,0.00021099999999999998
2017-02-01,989.02,10.73,0.006540000000000001,0.002357,4.08,0.999999,13.27,1.36,16.03,0.14721800000000002,0.005487,39.89,0.159417,2.46,0.004062,0.00020899999999999998
2017-01-31,970.4,10.73,0.006314,0.0023710000000000003,4.08,0.9999969999999999,12.99,1.36,16.07,0.147016,0.0052369999999999995,39.52,0.160103,2.29,0.004059,0.000206
2017-01-30,920.38,10.57,0.006381,0.0024579999999999997,4.02,1.0,12.71,1.35,15.96,0.15375999999999998,0.005252000000000001,39.98,0.161823,1.84,0.0041340000000000005,0.00020800000000000001
2017-01-29,919.5,10.48,0.006402,0.002225,3.85,1.0,12.66,1.3,15.51,0.141204,0.005164,38.67,0.157884,1.95,0.004159,0.000204
2017-01-28,921.59,10.56,0.006342,0.0021920000000000004,3.85,1.0,12.85,1.3,15.27,0.134674,0.004815,38.2,0.155418,1.53,0.0038179999999999998,0.00020899999999999998
2017-01-27,919.75,10.54,0.0064150000000000006,0.002196,3.86,1.0,12.1,1.28,15.34,0.13034300000000001,0.004994,38.22,0.147809,1.34,0.003868,0.000204
2017-01-26,917.59,10.59,0.006690000000000001,0.0021969999999999997,3.83,1.0,11.98,1.33,15.04,0.13361199999999998,0.005204,38.52,0.146255,1.57,0.003832,0.00020800000000000001
2017-01-25,901.54,10.57,0.006513,0.002157,3.71,1.0,11.83,1.29,14.51,0.12421600000000001,0.004543,40.15,0.14590899999999998,1.01,0.003658,0.000204
2017-01-24,892.69,10.63,0.006540000000000001,0.002234,3.79,1.0,11.81,1.36,14.09,0.12021300000000001,0.0039020000000000005,41.41,0.14893599999999999,1.01,0.0036850000000000003,0.000202
2017-01-23,921.01,10.82,0.006697,0.002332,3.84,1.0,12.25,1.4,15.19,0.129948,0.003689,42.85,0.155645,0.983584,0.003698,0.00020800000000000001
2017-01-22,924.67,10.7,0.006712999999999999,0.002336,3.84,1.0,12.18,1.38,15.11,0.11431300000000001,0.003696,43.31,0.155556,0.918113,0.003694,0.000207
2017-01-21,921.79,10.91,0.006706,0.002301,3.9,1.0,12.03,1.41,14.97,0.116309,0.003691,43.51,0.158228,0.873401,0.0037939999999999996,0.00020800000000000001
2017-01-20,895.03,10.6,0.006675,0.002357,3.89,1.0,11.91,1.34,15.16,0.117809,0.0035450000000000004,43.65,0.154868,0.913069,0.003882,0.00020899999999999998
2017-01-19,899.07,10.4,0.007034,0.002349,3.86,1.0,12.15,1.17,15.18,0.116619,0.003585,44.25,0.15663,1.04,0.003878,0.00021099999999999998
2017-01-18,886.62,10.23,0.0067090000000000006,0.0024809999999999997,3.84,1.0,12.05,1.2,14.06,0.12303499999999999,0.0035520000000000005,43.92,0.161745,0.856784,0.003945000000000001,0.00020800000000000001
2017-01-17,907.94,10.3,0.0068,0.002545,3.94,1.0,12.39,1.21,14.25,0.116638,0.0035240000000000002,44.68,0.157547,0.884882,0.0039109999999999995,0.000215
2017-01-16,831.53,9.64,0.006788,0.00238,3.9,1.0,10.64,1.18,12.94,0.119649,0.003669,43.46,0.154283,0.9581280000000001,0.0039109999999999995,0.000207
2017-01-15,821.8,9.9,0.006726,0.002441,3.93,1.0,10.76,1.19,12.39,0.123732,0.003667,45.15,0.161148,0.979475,0.00381,0.000206
2017-01-14,818.41,9.65,0.006862999999999999,0.002472,3.9,1.0,11.09,1.2,12.08,0.122939,0.00372,43.64,0.147586,1.05,0.0038520000000000004,0.00020899999999999998
2017-01-13,823.98,9.77,0.006595999999999999,0.002398,3.89,1.0,11.27,1.21,12.59,0.121321,0.003592,43.21,0.140261,1.1,0.0037170000000000003,0.00020899999999999998
2017-01-12,804.83,9.86,0.006423000000000001,0.002475,3.96,1.0,11.85,1.22,12.22,0.124122,0.003489,42.81,0.138436,0.836467,0.003761,0.00020800000000000001
2017-01-11,777.76,9.72,0.006411,0.002089,3.85,1.0,11.64,1.18,11.3,0.115138,0.003297,40.05,0.140104,0.698304,0.0034659999999999995,0.000205
2017-01-10,907.68,10.55,0.006698000000000001,0.002355,4.59,1.0,13.39,1.43,12.49,0.133864,0.0036009999999999996,45.66,0.149062,0.7034560000000001,0.003826,0.000226
2017-01-09,902.83,10.33,0.006167,0.0023469999999999997,4.3,1.0,13.74,1.41,12.09,0.123767,0.0036079999999999997,46.1,0.149266,0.814826,0.0037479999999999996,0.000229
2017-01-08,911.2,10.29,0.006233,0.002355,3.99,1.0,13.47,1.45,12.54,0.132609,0.003421,46.11,0.157737,0.823298,0.003699,0.000221
2017-01-07,908.59,9.87,0.006365999999999999,0.002396,3.96,1.0,13.06,1.44,12.44,0.131104,0.003508,47.38,0.145559,0.672963,0.0036780000000000003,0.000221
2017-01-06,902.2,10.25,0.006314999999999999,0.002494,3.86,1.0,14.03,1.51,12.03,0.135472,0.003329,47.46,0.141302,0.548149,0.0036630000000000005,0.00022
2017-01-05,1013.38,10.25,0.006201,0.002598,4.29,1.0,16.19,1.61,14.38,0.13107,0.003638,49.84,0.157554,0.5514819999999999,0.004089,0.000229
2017-01-04,1154.73,11.25,0.00657,0.002735,4.84,1.0,18.53,1.76,16.52,0.136734,0.003766,57.03,0.172757,0.6569560000000001,0.004438,0.000236
2017-01-03,1043.84,9.73,0.006386,0.002554,4.63,1.0,16.09,1.49,12.78,0.140422,0.003573,50.04,0.15903299999999998,0.461408,0.004154,0.000227
2017-01-02,1021.75,8.38,0.006311,0.002477,4.65,1.0,16.05,1.44,11.81,0.145642,0.0033770000000000002,49.79,0.158091,0.472282,0.004051,0.000226
2017-01-01,998.33,8.17,0.006368,0.0024809999999999997,4.51,1.0,13.97,1.4,11.23,0.141841,0.00344,48.47,0.150247,0.49,0.0040490000000000005,0.00022799999999999999
