date,open,high,low,close,volume,marketcap,google_trends,wiki_page_views,twitter_followers_growth,gold,silver,platinum,palladium,oil,usd_eur,usd_jpy,usd_gbp,usd_cny,SP500,Dow_Jones,Nasdaq,Russell_2000,FTSE_100,Nikkei,SSE,VIX,NVDA,GOOG,hash_rate,avg_block_size,difficulty,num_unique_addr,miners_revenue,est_TXN_vol,cost_per_TXN,total_TXN_fees,usd_trade_vol,BECI
22/9/17,3628.02,3758.27,3553.53,3630.7,1194829952,60152250368,9.090056121,28590,1308,1294.8,16.97,935,915,50.33,1.196099997,0.008924587,1.355700016,0.151692122,2502.219971,22349.58984,6426.919922,1450.780029,7310.600098,20296.44922,3352.529053,9.590000153,178.6541595,928.5300293,9653662.988,0.767394574,1.10E+12,533108,8287404.385,688978348.9,33.48963022,498886.5382,385065464.6,17.77396989
21/9/17,3901.47,3916.42,3613.63,3631.04,1411480064,64677552128,10.10006236,31065,1368,1292.1,16.95,933,916,50.58,1.190500021,0.008886519,1.34800005,0.151586354,2500.600098,22359.23047,6422.689941,1444.180054,7263.899902,20347.48047,3357.812012,9.670000076,180.4107361,932.4500122,6417491.873,0.948245385,1.10E+12,480582,6147321.556,736406709.8,27.14850416,582342.9088,229919029.8,17.68044012
20/9/17,3916.36,4031.39,3857.73,3905.95,1213830016,64918507520,9.090056121,34188,1376,1311.3,17.38,945,907,50.29,1.200700045,0.00895977,1.353299856,0.152135208,2508.23999,22412.58984,6456.040039,1445.420044,7272,20310.46094,3365.996094,9.779999733,185.4809265,931.5800171,8556655.83,0.956767609,1.10E+12,578178,8091884.16,857981325.8,29.60105036,684984.3639,349157038.3,17.54421107
19/9/17,4073.79,4094.07,3868.87,3924.97,1563980032,67520266240,11.11006859,38494,1484,1309.6,17.15,950,915,49.54,1.197199941,0.00896861,1.349949956,0.151848763,2506.649902,22370.80078,6461.319824,1440.400024,7275.299805,20299.38086,3356.844971,10.18000031,186.9880219,921.8099976,6965995.452,0.911992409,1.05E+12,481944,6960684.992,838578661.7,32.9374281,688938.3523,425335356.1,17.43745138
18/9/17,3591.09,4079.23,3591.09,4065.2,1943209984,59514085376,12.12007483,39631,1461,1312.1,17.53,960,931,49.88,1.194800138,0.009076057,1.354349971,0.152520403,2503.870117,22331.34961,6454.640137,1441.079956,7253.299805,19909.5,3362.858887,10.14999962,187.1876221,915,8072925.277,0.581463915,9.23E+11,433778,8368699.79,571971943.2,43.57345901,372398.3749,249840870.7,17.30170898
17/9/17,3606.28,3664.81,3445.64,3582.88,1239149952,59757817856,10.10006236,33829,1482,1322.85,17.7,976,924,49.9,1.19630003,0.009076057,1.358249903,0.152699739,2500.22998,22268.33984,6448.470215,1431.709961,7215.5,19909.5,3353.618896,10.17000008,179.7620087,920.289978,7751843.021,0.701067231,9.23E+11,486762,8161423.068,753316071.8,36.80932363,451325.7753,474370445.7,17.16357787
16/9/17,3637.75,3808.84,3487.79,3625.04,1818400000,60271636480,12.12007483,35393,3012,1322.85,17.7,976,924,49.9,1.19630003,0.009076057,1.358249903,0.152699739,2500.22998,22268.33984,6448.470215,1431.709961,7215.5,19909.5,3353.618896,10.17000008,179.7620087,920.289978,8256400.851,0.844177233,9.23E+11,637364,8227898.318,1503345854,29.24031187,48384.1633,1267434716,17.07544504
15/9/17,3166.3,3733.45,2946.62,3637.52,4148069888,52453515264,18.18011224,45844,1316,1322.85,17.7,976,924,49.9,1.19630003,0.009076057,1.358249903,0.152699739,2500.22998,22268.33984,6448.470215,1431.709961,7215.5,19909.5,3353.618896,10.17000008,179.7620087,920.289978,7981187.489,0.80235058,9.23E+11,552954,7489085.28,889710944,28.83797651,510343.4372,736178849.4,16.94557463
14/9/17,3875.37,3920.6,3153.86,3154.95,2716310016,64191565824,16.16009977,46945,1968,1324.55,17.75,980,933,49.86,1.188500047,0.009052231,1.324299932,0.152695075,2495.620117,22203.48047,6429.080078,1425.02002,7295.399902,19807.43945,3371.426025,10.43999958,169.0726776,925.1099854,8715089.787,0.713780389,9.23E+11,543777,9617966.635,1003125422,37.74026262,529746.6958,541722553.5,16.85903398
13/9/17,4131.98,4131.98,3789.92,3882.59,2219409920,68432248832,14.1400873,51285,1950,1327.55,17.91,982,947,49.3,1.197900057,0.009078529,1.326450109,0.153176889,2498.370117,22158.17969,6460.189941,1426.890015,7379.700195,19865.82031,3384.146973,10.5,170.0408173,935.0900269,8623352,0.711239202,9.23E+11,549109,10193192.47,906438524.1,41.14656429,628248.1197,311636501.3,16.80262739
12/9/17,4168.88,4344.65,4085.22,4130.81,1864530048,69033369600,10.10006236,36669,1558,1326.5,17.75,981,946,48.21,1.193300009,0.009140768,1.327700019,0.15304561,2496.47998,22118.85938,6454.279785,1423.459961,7400.700195,19776.61914,3379.488037,10.57999992,169.2822876,932.0700073,7981187.489,0.829352259,9.23E+11,537474,9592187.258,848892503.4,39.1261242,678563.6903,250115590.4,16.73155405
11/9/17,4122.47,4261.67,4099.4,4161.27,1557330048,68256038912,10.10006236,31487,1562,1334.2,17.85,994,936,48.06,1.199699998,0.009220839,1.321499944,0.153536722,2488.110107,22057.36914,6432.259766,1414.829956,7413.600098,19545.76953,3376.418945,10.72999954,168.6734619,929.0800171,6329907.319,0.784202855,9.23E+11,412029,7845878.46,875474656,41.86187274,620215.9127,331793077.9,16.65115697
10/9/17,4229.34,4245.44,3951.04,4122.94,1679090048,70018088960,9.090056121,29004,1487,1346.25,18.21,1014,942,47.44,1.20599997,0.009228498,1.31945014,0.155079633,2461.429932,21797.78906,6360.189941,1399.430054,7377.600098,19274.82031,3365.24292,12.11999989,163.3737335,926.5,7751843.021,0.731735858,9.23E+11,452503,9554034.212,778259235.6,45.33099777,633801.6179,117381164.7,16.56997239
9/9/17,4229.81,4308.82,4114.11,4226.06,1386230016,70017155072,9.090056121,29221,1611,1346.25,18.21,1014,942,47.44,1.20599997,0.009228498,1.31945014,0.155079633,2461.429932,21797.78906,6360.189941,1399.430054,7377.600098,19274.82031,3365.24292,12.11999989,163.3737335,926.5,8027056.383,0.913187714,9.23E+11,606485,10028960.3,1024260564,37.09819264,938733.6373,503768705.8,16.69722133
8/9/17,4605.16,4661,4075.18,4228.75,2700890112,76220227584,11.11006859,32450,1737,1346.25,18.21,1014,942,47.44,1.20599997,0.009228498,1.31945014,0.155079633,2461.429932,21797.78906,6360.189941,1399.430054,7377.600098,19274.82031,3365.24292,12.11999989,163.3737335,926.5,8072925.277,0.810041318,9.23E+11,526959,11050159.28,1261424204,44.61473841,1197810.244,222544560.6,16.69304178
7/9/17,4589.14,4655.04,4491.33,4599.88,1844620032,75944968192,10.10006236,39771,1735,1343.5,17.79,1007,945,49.1,1.197099924,0.009167584,1.309000134,0.154000148,2465.100098,21784.7793,6397.870117,1398.670044,7397,19396.51953,3365.49707,11.55000019,166.2581635,935.9500122,7430760.766,0.904135802,9.03E+11,587813,10290919.41,1347017552,38.61000887,1265360.115,384503428.8,16.64385594
6/9/17,4376.59,4617.25,4376.59,4597.12,2172100096,72418721792,11.11006859,39593,1655,1337.85,17.77,1011,957,49.13,1.193099976,0.00921574,1.304700017,0.153303698,2465.540039,21807.64063,6393.310059,1402.199951,7354.100098,19357.9707,3385.388916,11.63000011,165.4896393,927.8099976,8697798.703,0.763565624,8.88E+11,601576,11928773.77,1403653848,44.32075465,1265391.767,467133132.5,16.64771161
5/9/17,4228.29,4427.84,3998.11,4376.53,2697969920,69954437120,13.13008106,40049,1912,1335.55,17.88,1006,984,48.63,1.18900001,0.009147457,1.295999885,0.152753368,2457.850098,21753.31055,6375.569824,1399.660034,7372.899902,19385.81055,3384.316895,12.22999954,165.589447,928.4500122,7726470.929,0.927660777,8.88E+11,561328,10527922.27,1422579715,40.53881446,1413576.891,513527217.6,16.54649728
4/9/17,4591.63,4591.63,4108.4,4236.31,2987330048,75955544064,13.13008106,40423,1832,1333.1,17.8,1007,976,47.32,1.192000151,0.009082653,1.293300033,0.152047321,2476.550049,21987.56055,6435.330078,1413.569946,7411.5,19508.25,3379.835938,10.13000011,170.1306458,937.3400269,6799294.418,0.765766662,8.88E+11,437076,9700709.885,795926407.8,51.50954206,1111538.992,308302328,16.32732552
3/9/17,4585.27,4714.08,4417.59,4582.96,1933190016,75841708032,10.10006236,33920,1663,1320.4,17.5,999,946,47.32,1.192000151,0.009082653,1.293300033,0.152047321,2476.550049,21987.56055,6435.330078,1413.569946,7438.5,19691.4707,3367.118896,10.13000011,170.1306458,937.3400269,7240807.042,0.809001018,8.88E+11,536081,10374577.64,918257379.5,45.26982913,1330599.173,440710136.1,16.36241283
2/9/17,4901.42,4975.04,4469.24,4578.77,2722139904,81060601856,11.11006859,34203,1973,1320.4,17.5,999,946,47.32,1.192000151,0.009082653,1.293300033,0.152047321,2476.550049,21987.56055,6435.330078,1413.569946,7438.5,19691.4707,3367.118896,10.13000011,170.1306458,937.3400269,7682319.667,0.971879586,8.88E+11,591520,12131997.84,1228012220,44.28724844,1879929.229,338585244.4,16.25878942
1/9/17,4701.76,4892.01,4678.53,4892.01,2599079936,77748371456,12.12007483,37745,2017,1320.4,17.5,999,946,47.32,1.192000151,0.009082653,1.293300033,0.152047321,2476.550049,21987.56055,6435.330078,1413.569946,7438.5,19691.4707,3367.118896,10.13000011,170.1306458,937.3400269,7196655.78,0.981641534,8.88E+11,589297,11260486.73,1192190047,41.45217104,1962049.7,220351499.9,16.36844009
31/8/17,4555.59,4736.05,4549.4,4703.39,1944930048,75322261504,12.12007483,40717,2039,1311.75,17.34,986,935,47.26,1.182500124,0.009049774,1.28760004,0.151613936,2471.649902,21948.09961,6428.660156,1405.280029,7430.600098,19646.24023,3360.810059,10.59000015,169.1126099,939.3300171,7417412.092,0.983372113,8.88E+11,565808,11046350.79,1010875741,42.12172397,1785141.433,202687613.6,16.37410016
30/8/17,4570.36,4626.52,4471.41,4565.3,1937849984,75556601856,11.11006859,37497,2038,1308.5,17.44,989,936,45.96,1.191599965,0.009103322,1.292500019,0.151924893,2457.590088,21892.42969,6368.310059,1391.319946,7365.299805,19506.53906,3363.626953,11.22000027,165.3598785,929.5700073,6578538.105,0.998177114,8.88E+11,593017,10384095.21,1144825472,38.09870984,2127784.014,317010671.9,16.24774286
29/8/17,4389.21,4625.68,4352.13,4579.02,2486080000,72553783296,10.10006236,35649,2116,1318.65,17.6,1001,941,46.46,1.20480001,0.009191176,1.29489994,0.151483014,2446.300049,21865.36914,6301.890137,1383.680054,7337.399902,19362.55078,3365.226074,11.69999981,164.3817749,921.289978,5695512.856,0.981300233,8.88E+11,504370,8451775.683,925154460.8,39.06855626,1660836.357,209634566.5,16.22404349
28/8/17,4384.45,4403.93,4224.64,4382.66,1959330048,72467865600,9.090056121,32545,1603,1285.3,17.02,975,930,46.4,1.192499995,0.009165903,1.289999962,0.150584266,2444.23999,21808.40039,6283.02002,1382.22998,7401.5,19449.90039,3362.650879,11.31999969,164.6512604,913.8099976,6843445.68,0.990802013,8.88E+11,509082,9642615.804,781459739.1,38.17994614,1562511.88,112660557.9,16.36155317
27/8/17,4345.1,4416.59,4317.29,4382.88,1537459968,71809245184,8.080049886,29011,1410,1285.3,17.02,975,930,47.65,1.180799961,0.009124088,1.28365016,0.150046512,2443.050049,21813.66992,6265.640137,1377.449951,7401.5,19452.60938,3331.521973,11.27999973,163.4934998,915.8900146,4635882.557,0.998218152,8.88E+11,472784,7319121.602,696876277.1,33.45809771,1854583.532,139377309.6,16.3037508
26/8/17,4372.06,4379.28,4269.52,4352.4,1511609984,72249057280,9.090056121,31638,1536,1285.3,17.02,975,930,47.65,1.180799961,0.009124088,1.28365016,0.150046512,2443.050049,21813.66992,6265.640137,1377.449951,7401.5,19452.60938,3331.521973,11.27999973,163.4934998,915.8900146,4459277.508,0.92875899,8.88E+11,471224,7153227.771,765174341.4,35.38574,1857857.867,246665524.6,16.25491286
25/8/17,4332.82,4455.7,4307.35,4371.6,1727970048,71595073536,10.10006236,35538,2059,1285.3,17.02,975,930,47.65,1.180799961,0.009124088,1.28365016,0.150046512,2443.050049,21813.66992,6265.640137,1377.449951,7401.5,19452.60938,3331.521973,11.27999973,163.4934998,915.8900146,4459277.508,0.938786228,8.92E+11,423332,6929315.638,756043560.9,35.10713076,1675358.929,218844386.9,16.22466043
24/8/17,4137.6,4376.39,4130.26,4334.68,2037750016,68363894784,9.090056121,37747,3107,1289,16.93,977,940,47.24,1.180600047,0.009159187,1.282150149,0.150118604,2438.969971,21783.40039,6271.330078,1373.880005,7407.100098,19353.76953,3271.511963,12.22999954,164.8708344,921.2800293,7297172.197,0.986510667,9.23E+11,628516,10230714.98,1059426387,33.44718536,2262700.497,257486335.9,16.14957622
23/8/17,4089.01,4255.78,4078.41,4151.52,2369819904,67553030144,10.10006236,40176,3227,1286.65,17.06,979,935,48.45,1.17990005,0.00911577,1.280799985,0.150102824,2444.040039,21812.08984,6278.410156,1369.73999,7382.700195,19434.64063,3287.705078,12.25,165.4796448,927,4084580.664,0.998175236,9.23E+11,419158,5749751.915,881477645.7,30.08731757,1364202.611,504190986.2,16.05003291
22/8/17,3998.35,4128.76,3674.58,4100.52,3764239872,66051018752,11.11006859,41910,2103,1284.2,17.02,974,934,47.65,1.177100062,0.009153318,1.282099962,0.150265217,2452.51001,21899.89063,6297.47998,1371.540039,7381.700195,19383.83984,3290.226074,11.35000038,162.2359314,924.6900024,5277828.948,0.976487,9.23E+11,501755,6787387.377,819457187.5,29.63922194,1204887.483,123200186.5,16.02812575
21/8/17,4090.48,4109.14,3988.6,4001.74,2800890112,67567071232,10.10006236,37991,1482,1292.9,17.02,982,934,47.39,1.176100016,0.00915248,1.289549828,0.149909303,2428.370117,21703.75,6213.129883,1356.900024,7318.899902,19393.13086,3286.906006,13.18999958,158.702774,906.6599731,5966241.419,0.961449,9.23E+11,444725,7392849.383,755018135.8,36.16574742,868938.3703,177654410.1,16.10102718
20/8/17,4189.31,4196.29,4069.88,4087.66,2109769984,69192663040,10.10006236,36346,1420,1295.8,17.15,985,932,48.59,1.173999906,0.009140768,1.28915,0.149691641,2425.550049,21674.50977,6216.529785,1357.790039,7324,19470.41016,3268.724121,14.26000023,161.0461731,910.6699829,6930018.879,0.966455159,9.23E+11,535350,8768358.088,1323689300,34.07811145,1122855.705,322665040.4,16.05656651
19/8/17,4137.75,4243.26,3970.55,4193.7,2975820032,68333101056,11.11006859,35335,1342,1295.8,17.15,985,932,48.59,1.173999906,0.009140768,1.28915,0.149691641,2425.550049,21674.50977,6216.529785,1357.790039,7324,19470.41016,3268.724121,14.26000023,161.0461731,910.6699829,6838230.55,0.959987362,9.23E+11,580732,8775119.922,1137241535,29.10768965,1395931.468,373082615.8,15.95657048
18/8/17,4324.34,4370.13,4015.4,4160.62,2941710080,71406542848,12.12007483,38499,1605,1295.8,17.15,985,932,48.59,1.173999906,0.009140768,1.28915,0.149691641,2425.550049,21674.50977,6216.529785,1357.790039,7324,19470.41016,3268.724121,14.26000023,161.0461731,910.6699829,8215055.493,0.978681603,9.23E+11,631515,10849951.01,1318331836,32.43956727,1581354.275,351792037.7,16.0411927
17/8/17,4384.44,4484.7,4243.71,4331.69,2553359872,72389124096,11.11006859,38805,1472,1285.15,17.02,975,927,47.07,1.169700027,0.009090909,1.286399961,0.14995876,2430.01001,21750.73047,6221.910156,1358.939941,7387.899902,19702.63086,3268.429932,15.55000019,161.0162354,910.9799805,5966241.419,0.966727708,9.23E+11,543436,8320553.071,982522797.1,31.29502626,1515513.772,341988374.5,16.02257221
16/8/17,4200.34,4381.23,3994.42,4376.63,2272039936,69342707712,12.12007483,41717,1530,1272.75,16.68,963,896,46.8,1.171000123,0.009036689,1.287099957,0.149365187,2468.110107,22024.86914,6345.109863,1383.530029,7433,19729.2793,3246.450928,11.73999977,164.6859131,926.960022,6975913.044,0.975069901,9.23E+11,650899,9146734.445,1206087776,30.51495815,1477859.191,592573698.1,15.98617456
15/8/17,4326.99,4455.97,3906.18,4181.93,3258050048,71425482752,14.1400873,48514,1625,1270.3,16.89,952,887,47.57,1.174399853,0.009076057,1.28760004,0.149774581,2464.610107,21998.99023,6333.009766,1383.23999,7383.899902,19753.31055,3251.261963,12.03999996,166.5107422,922.2199707,5966241.419,0.955262762,9.23E+11,542909,7782196.464,873611922.5,31.43433002,1067271.383,168021272.4,16.01642538
14/8/17,4066.1,4325.13,3989.16,4325.13,2463089920,67112329216,14.1400873,52910,1455,1282.3,16.97,968,902,47.59,1.179700017,0.009143275,1.296849966,0.150042012,2465.840088,21993.71094,6340.22998,1394.310059,7353.899902,19537.09961,3237.360107,12.32999992,167.9267883,922.6699829,6792336.385,0.983320155,9.23E+11,516470,8147957.34,926444962,31.95824644,782662.0321,381628414.2,15.91424544
13/8/17,3880.04,4208.39,3857.8,4073.26,3159089920,64034107392,12.12007483,38392,1390,1286.1,17.09,984,898,48.81,1.176499963,0.009090909,1.296499968,0.149985746,2441.320068,21858.32031,6256.560059,1374.22998,7310,19729.74023,3208.541016,15.51000023,155.5217438,914.3900146,6195712.243,0.97991503,9.23E+11,530699,7067966.946,870629381.1,28.07294762,811987.4692,332122906.1,15.76792748
12/8/17,3650.63,3949.92,3613.7,3884.71,2219589888,60242059264,10.10006236,29789,1215,1286.1,17.09,984,898,48.81,1.176499963,0.009090909,1.296499968,0.149985746,2441.320068,21858.32031,6256.560059,1374.22998,7310,19729.74023,3208.541016,15.51000023,155.5217438,914.3900146,6608759.726,0.967170903,9.23E+11,580987,7130610.587,991542730.4,26.027902,853438.1973,195208159,15.65512154
11/8/17,3373.82,3679.72,3372.12,3650.62,2021190016,55667986432,9.090056121,32144,1112,1286.1,17.09,984,898,48.81,1.176499963,0.009090909,1.296499968,0.149985746,2441.320068,21858.32031,6256.560059,1374.22998,7310,19729.74023,3208.541016,15.51000023,155.5217438,914.3900146,6149818.078,0.981281642,9.23E+11,550474,6163927.56,963128414.1,24.79958132,661546.9595,153824056.6,15.49484875
10/8/17,3341.84,3453.45,3319.47,3381.28,1515110016,55134724096,8.080049886,34824,1525,1284.4,17.08,982,904,48.54,1.173200011,0.009090909,1.300150037,0.15016593,2438.209961,21844.00977,6216.870117,1372.540039,7389.899902,19729.74023,3261.749023,16.04000092,164.2770538,907.2399902,6333394.737,0.95416592,8.88E+11,532314,6117048.549,807119553.2,24.22518829,530296.1146,199170114,15.40525682
9/8/17,3420.4,3422.76,3247.67,3342.47,1468960000,56424906752,8.080049886,37017,488,1271.05,16.59,979,899,49.59,1.173099875,0.009099181,1.300250173,0.149718523,2474.02002,22048.69922,6352.330078,1396.949951,7498.100098,19738.71094,3275.572998,11.10999966,171.626358,922.9000244,7012946.153,0.979247707,8.60E+11,587787,7395323.699,1245606696,27.71508959,549940.7155,241759565.1,15.42930179
8/8/17,3370.22,3484.85,3345.83,3419.94,1752760064,55590281216,10.10006236,41798,1069,1261.8,16.39,972,894,49.07,1.181399941,0.009029346,1.303300023,0.149129093,2474.919922,22085.33984,6370.459961,1410.150024,7542.700195,19996.00977,3281.873047,10.96000004,169.8214264,926.789978,6542565.619,0.943697824,8.60E+11,512717,6700311.568,1385571339,27.83677164,415090.492,198345493,15.42292968
7/8/17,3212.78,3397.68,3180.89,3378.94,1482279936,52987310080,9.090056121,34664,929,1258,16.13,966,872,49.37,1.179700017,0.009029346,1.305349946,0.148871556,2480.909912,22118.41992,6383.77002,1414.170044,7531.899902,20055.89063,3279.457031,9.930000305,171.8656769,929.3599854,5986661.35,0.786434007,8.60E+11,408435,5802571.559,1044204487,29.9453756,285921.0611,122798187.4,15.43638063
6/8/17,3257.61,3293.29,3155.6,3213.94,1105030016,53720891392,8.080049886,26523,899,1257.7,16.7,966,884,49.57,1.186799884,0.009082653,1.314100027,0.148871556,2476.830078,22092.81055,6351.560059,1412.319946,7511.700195,19952.33008,3262.081055,10.02999973,166.7401276,927.960022,7568850.421,0.881231593,8.60E+11,463849,7255240.305,983755829.9,31.21958226,365470.9825,344352179.1,15.46124651
5/8/17,2897.63,3290.01,2874.83,3252.91,1945699968,47778197504,9.090056121,26393,871,1257.7,16.7,966,884,49.57,1.186799884,0.009082653,1.314100027,0.148871556,2476.830078,22092.81055,6351.560059,1412.319946,7511.700195,19952.33008,3262.081055,10.02999973,166.7401276,927.960022,7654374.155,0.924147648,8.60E+11,467900,6553817.396,1196484565,28.65381876,326099.4351,106217903.4,15.41789652
4/8/17,2806.93,2899.33,2743.72,2895.89,1002120000,46276210688,7.07004365,24554,848,1257.7,16.7,966,884,49.57,1.186799884,0.009082653,1.314100027,0.148871556,2476.830078,22092.81055,6351.560059,1412.319946,7511.700195,19952.33008,3262.081055,10.02999973,166.7401276,927.960022,5901137.617,0.86885471,8.60E+11,427728,5009853.066,970956325.8,24.25449474,346766.6454,113131475,15.31137187
3/8/17,2709.56,2813.31,2685.14,2804.73,804796992,44666400768,8.080049886,31439,1021,1268.1,16.47,956,895,49.03,1.186000109,0.009031792,1.318750024,0.148729846,2472.159912,22026.09961,6340.339844,1405.22998,7474.799805,20029.25977,3272.928955,10.43999958,166.0121765,923.6500244,6499803.752,0.878083467,8.60E+11,403175,5295684.411,1412768877,26.12955137,351559.2536,117440138.3,15.21176465
2/8/17,2727.13,2762.53,2668.59,2710.67,1094950016,44950835200,12.12007483,77020,1146,1269.6,16.67,940,900,49.6,1.182899952,0.009029346,1.323000073,0.148703307,2477.570068,22016.24023,6362.649902,1412.900024,7411.399902,20080.03906,3285.056885,10.27999973,163.9280396,930.3900146,6371518.151,0.725291631,8.60E+11,301131,5102352.598,1369195846,39.84069042,205846.7125,214878001.4,15.13272925
1/8/17,2871.3,2921.35,2685.61,2718.26,1324669952,47321755648,13.13008106,53066,1287,1270.95,16.74,941,894,49.19,1.181199908,0.009066183,1.321249843,0.148833886,2476.350098,21963.91992,6362.939941,1428.329956,7423.700195,19985.78906,3292.637939,10.09000015,164.0277863,930.8300171,6200470.684,0.926722014,8.60E+11,485988,5550844.923,1772644311,24.90773503,558578.289,127009234.1,15.04847422
31/7/17,2763.24,2889.62,2720.61,2875.34,860574976,45535846400,7.07004365,24947,764,1267.55,16.76,938,894,50.21,1.172700047,0.00904568,1.312400103,0.148665726,2470.300049,21891.11914,6348.120117,1425.140015,7372,19925.17969,3273.028076,10.26000023,162.0533295,930.5,6285994.418,0.810337361,8.60E+11,386558,5226926.136,1121219507,29.46023902,379262.6357,152859034.1,14.95751017
30/7/17,2724.39,2758.53,2644.85,2757.18,705942976,44890664960,6.060037414,35070,671,1264.9,16.56,927,875,49.72,1.172900081,0.009005764,1.308599949,0.148310736,2472.100098,21830.31055,6374.680176,1429.26001,7368.399902,19959.83984,3253.23999,10.28999996,163.9280396,941.5300293,6713613.086,0.872203153,8.60E+11,416822,5536229.75,928609716.3,27.32347138,425982.464,127294021.5,14.92347845
29/7/17,2807.02,2808.76,2692.8,2726.45,803745984,46246670336,6.060037414,21545,732,1264.9,16.56,927,875,49.72,1.172900081,0.009005764,1.308599949,0.148310736,2472.100098,21830.31055,6374.680176,1429.26001,7368.399902,19959.83984,3253.23999,10.28999996,163.9280396,941.5300293,6414280.018,0.916863407,8.60E+11,487086,5563273.167,1328334474,23.21825861,524147.4623,232077673.1,14.86871748
28/7/17,2679.73,2897.45,2679.73,2809.01,1380099968,44144447488,7.07004365,24242,846,1264.9,16.56,927,875,49.72,1.172900081,0.009005764,1.308599949,0.148310736,2472.100098,21830.31055,6374.680176,1429.26001,7368.399902,19959.83984,3253.23999,10.28999996,163.9280396,941.5300293,6585327.485,0.923606636,8.36E+11,443425,5348202.5,827890554.6,24.56815375,440222.1168,146490393.9,14.76498795
27/7/17,2538.71,2693.32,2529.34,2671.78,789104000,41816489984,6.060037414,27907,873,1261.1,16.79,931,879,49.05,1.169399977,0.009017132,1.314749956,0.148462668,2475.419922,21796.55078,6382.189941,1433.619995,7443,20079.64063,3249.781006,10.10999966,161.2854919,934.0900269,5878995.159,0.967338823,8.05E+11,460146,4829127.828,676202732.9,21.03239897,418004.1649,176626997.8,14.7055363
26/7/17,2577.77,2610.76,2450.8,2529.45,937404032,42455015424,7.07004365,27343,1168,1248.1,16.37,920,860,48.58,1.164399981,0.00893655,1.305400014,0.148010001,2477.830078,21711.00977,6422.75,1442.280029,7452.299805,20050.16016,3247.675049,9.600000381,166.789978,947.7999878,5918988.323,0.934254324,8.05E+11,511831,4978579.95,758199393.1,21.18276072,431510.0502,288015952.5,14.63303797
25/7/17,2757.5,2768.08,2480.96,2576.48,1460089984,45410078720,7.07004365,26829,1401,1254.4,16.31,926,860,47.77,1.169399977,0.008984726,1.303200006,0.148121804,2477.129883,21613.42969,6412.169922,1450.390015,7434.799805,19955.19922,3243.688965,9.430000305,164.8853607,950.7000122,7118783.254,0.894424112,8.05E+11,469352,6381472.965,552414399.1,27.4178394,459453.7524,139976350.8,14.68403755
24/7/17,2732.7,2777.26,2699.19,2754.86,866473984,44995604480,6.060037414,28648,851,1255.55,16.5,937,847,46.21,1.164799929,0.009017946,1.303300023,0.148104265,2469.909912,21513.16992,6410.810059,1438.050049,7377.700195,19975.66992,3250.599121,9.430000305,165.6830902,980.3400269,6878824.267,0.683351727,8.05E+11,353197,5998934.926,423959853.1,34.25740878,341721.0784,169964412.2,14.70990982
23/7/17,2808.1,2832.18,2653.94,2730.4,1072840000,46231142400,7.07004365,28733,384,1248.55,16.43,937,852,45.78,1.164199948,0.00893256,1.300399899,0.147775963,2472.540039,21580.07031,6387.75,1435.839966,7452.899902,20099.75,3237.981934,9.359999657,167.6276245,972.9199829,6398906.295,0.925754181,8.05E+11,433135,5890365.48,498204137.7,27.28993211,480204.9423,215642445.1,14.61932662
22/7/17,2668.63,2862.42,2657.71,2810.12,1177129984,43929632768,7.07004365,23406,692,1248.55,16.43,937,852,45.78,1.164199948,0.00893256,1.300399899,0.147775963,2472.540039,21580.07031,6387.75,1435.839966,7452.899902,20099.75,3237.981934,9.359999657,167.6276245,972.9199829,6158947.309,0.976516766,8.05E+11,542764,5613834.894,678739138.7,21.72929349,669850.6587,384806565.9,14.54843992
21/7/17,2838.41,2838.41,2621.85,2667.76,1489449984,46718996480,8.080049886,26503,1086,1248.55,16.43,937,852,45.78,1.164199948,0.00893256,1.300399899,0.147775963,2472.540039,21580.07031,6387.75,1435.839966,7452.899902,20099.75,3237.981934,9.359999657,167.6276245,972.9199829,6478892.624,0.92945613,8.05E+11,477427,6303559.806,755326162.7,28.38112053,664474.0209,281540460.7,14.49193565
20/7/17,2269.89,2900.7,2269.89,2817.6,2249260032,37356806144,7.07004365,32662,904,1238.7,16.18,918,849,46.73,1.148499846,0.008941345,1.294049859,0.147797823,2473.449951,21611.7793,6390,1442.349976,7487.899902,20144.58984,3244.86499,9.579999924,167.0293121,968.1500244,5958981.488,0.939300074,8.05E+11,519400,4503486.594,584802118.3,18.42118766,456581.835,186988238.2,14.53293507
19/7/17,2323.08,2397.17,2260.23,2273.43,1245100032,38227845120,7.07004365,31101,822,1242.15,16.23,925,870,47.1,1.153299928,0.008924587,1.305099845,0.148003429,2473.830078,21640.75,6385.040039,1441.77002,7430.899902,20020.85938,3230.976074,9.789999962,164.6360626,970.8900146,6598872.117,0.959427873,8.05E+11,561055,5135590.6,619790724.8,20.36328288,520910.297,262461203.8,14.59408367
18/7/17,2233.52,2387.61,2164.77,2318.88,1512450048,36749443072,7.07004365,29243,757,1240.75,16.17,927,867,46.4,1.155500054,0.008912656,1.302449942,0.147968397,2460.610107,21574.73047,6344.310059,1427.609985,7390.200195,19999.91016,3187.566895,9.890000343,165.4936523,965.4000244,5918988.323,0.94528775,8.05E+11,475431,4307537.882,570175601.5,19.35525048,431051.0614,242313696,14.55863014
